Timestamp,GPU TEMP °,Power Consumption W,Utilization %,GPU name
2025-09-19 19:37:56,37,21.347,4,NVIDIA GeForce RTX 4090
2025-09-19 19:37:58,37,21.17,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:00,37,21.151,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:02,37,21.029,4,NVIDIA GeForce RTX 4090
2025-09-19 19:38:04,37,20.845,4,NVIDIA GeForce RTX 4090
2025-09-19 19:38:06,37,20.825,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:08,37,20.995,2,NVIDIA GeForce RTX 4090
2025-09-19 19:38:10,37,21.083,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:12,37,20.617,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:14,37,20.959,4,NVIDIA GeForce RTX 4090
2025-09-19 19:38:16,37,20.481,4,NVIDIA GeForce RTX 4090
2025-09-19 19:38:18,37,20.981,2,NVIDIA GeForce RTX 4090
2025-09-19 19:38:20,37,21.155,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:22,37,20.925,2,NVIDIA GeForce RTX 4090
2025-09-19 19:38:24,37,20.917,4,NVIDIA GeForce RTX 4090
2025-09-19 19:38:26,37,20.652,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:28,37,21.387,2,NVIDIA GeForce RTX 4090
2025-09-19 19:38:30,37,21.647,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:32,37,21.524,4,NVIDIA GeForce RTX 4090
2025-09-19 19:38:34,37,21.276,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:36,37,21.506,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:38,37,21.539,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:40,37,21.715,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:42,37,21.293,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:44,37,21.211,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:46,37,21.573,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:48,37,21.858,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:50,37,21.358,4,NVIDIA GeForce RTX 4090
2025-09-19 19:38:53,37,21.197,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:55,37,21.385,3,NVIDIA GeForce RTX 4090
2025-09-19 19:38:57,37,21.717,4,NVIDIA GeForce RTX 4090
2025-09-19 19:38:59,37,21.802,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:01,37,21.39,2,NVIDIA GeForce RTX 4090
2025-09-19 19:39:03,37,21.892,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:05,37,21.703,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:07,37,22.159,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:09,37,21.88,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:11,37,22.282,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:13,37,21.695,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:15,37,21.564,2,NVIDIA GeForce RTX 4090
2025-09-19 19:39:17,37,21.79,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:19,37,21.541,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:21,37,21.696,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:23,37,21.915,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:25,37,21.814,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:27,37,21.371,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:29,37,21.651,4,NVIDIA GeForce RTX 4090
2025-09-19 19:39:31,37,21.533,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:33,37,21.878,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:35,37,21.347,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:37,37,21.695,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:39,37,21.851,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:41,37,21.504,4,NVIDIA GeForce RTX 4090
2025-09-19 19:39:43,37,22.056,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:45,37,21.854,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:47,37,21.52,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:49,37,21.701,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:51,37,21.367,4,NVIDIA GeForce RTX 4090
2025-09-19 19:39:53,37,21.407,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:55,37,21.253,2,NVIDIA GeForce RTX 4090
2025-09-19 19:39:57,37,21.441,3,NVIDIA GeForce RTX 4090
2025-09-19 19:39:59,37,21.538,4,NVIDIA GeForce RTX 4090
2025-09-19 19:40:01,37,21.305,4,NVIDIA GeForce RTX 4090
2025-09-19 19:40:03,37,21.755,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:05,37,21.449,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:07,37,21.347,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:09,37,21.265,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:11,37,21.519,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:13,37,20.942,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:15,37,21.166,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:17,37,21.625,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:19,37,21.122,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:21,37,21.409,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:23,37,21.062,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:25,37,21.215,4,NVIDIA GeForce RTX 4090
2025-09-19 19:40:27,37,21.416,4,NVIDIA GeForce RTX 4090
2025-09-19 19:40:29,38,21.232,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:31,37,21.285,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:33,37,20.976,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:35,37,20.763,4,NVIDIA GeForce RTX 4090
2025-09-19 19:40:37,37,21.401,4,NVIDIA GeForce RTX 4090
2025-09-19 19:40:39,38,21.021,3,NVIDIA GeForce RTX 4090
2025-09-19 19:40:41,39,39.64,1,NVIDIA GeForce RTX 4090
2025-09-19 19:40:43,40,62.843,2,NVIDIA GeForce RTX 4090
2025-09-19 19:40:45,38,31.552,6,NVIDIA GeForce RTX 4090
2025-09-19 19:40:47,38,22.166,10,NVIDIA GeForce RTX 4090
2025-09-19 19:40:49,38,22.365,23,NVIDIA GeForce RTX 4090
